182,12,120,4,480,S,1,13150,0,1,1,1,0,0,0,0,1,1,0,1
183,12,120,4,480,S,1,7030,0,0,1,1,1,0,0,0,0,0,0,0
184,12,120,4,480,U,1,32379
185,12,120,4,480,S,1,5455,0,0,1,0,0,0,0,1,0,1,0,1
186,12,120,4,480,S,1,2745,0,0,0,1,0,1,0,0,0,0,1,0
187,12,120,4,480,U,1,23122
188,12,120,4,480,U,1,33943
189,12,120,4,480,U,1,27678
190,12,120,4,480,U,1,28407
191,16,160,4,640,S,1,111359,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0
192,16,160,4,640,U,1,507025
193,16,160,4,640,U,1,550303
194,16,160,4,640,S,1,64019,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0
195,16,160,4,640,S,1,367958,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1
196,16,160,4,640,U,1,497583
197,16,160,4,640,U,1,529044
198,16,160,4,640,U,1,474513
199,16,160,4,640,S,1,138551,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0
200,16,160,4,640,S,1,51917,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
201,18,180,4,720,S,1,1229882,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0
202,18,180,4,720,U,1,2366874
203,18,180,4,720,S,1,47053,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
204,18,180,4,720,U,1,2187617
205,18,180,4,720,U,1,2275991
206,18,180,4,720,S,1,1299396,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
207,18,180,4,720,U,1,1965877
208,18,180,4,720,S,1,104398,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0
209,18,180,4,720,U,1,1985328
210,18,180,4,720,U,1,2138194
211,20,200,4,800,S,1,3940958,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0
212,20,200,4,800,U,1,9004562
213,20,200,4,800,S,1,522347,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
214,20,200,4,800,S,1,107702,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
215,20,200,4,800,U,1,7978036
216,20,200,4,800,U,1,8198747
217,20,200,4,800,S,1,164726,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
218,20,200,4,800,U,1,9887377
219,20,200,4,800,S,1,1612105,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
220,20,200,4,800,U,1,9205716
221,22,220,4,880,U,1,34911746
222,22,220,4,880,U,1,36824410
223,22,220,4,880,S,1,614750,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
224,22,220,4,880,U,1,34561688
225,22,220,4,880,S,1,18809064,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
226,22,220,4,880,U,1,33877094
227,22,220,4,880,S,1,8973463,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
228,22,220,4,880,U,1,37293238
229,22,220,4,880,S,1,3246724,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1
230,22,220,4,880,U,1,34258623
231,24,240,4,960,U,1,139036498
232,24,240,4,960,S,1,116085136,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0
233,24,240,4,960,U,1,151069467
234,24,240,4,960,S,1,111754616,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
235,24,240,4,960,S,1,83758697,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
236,24,240,4,960,U,1,149784435
237,24,240,4,960,S,1,110319006,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
238,24,240,4,960,S,1,22760347,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
239,24,240,4,960,U,1,140029239
240,24,240,4,960,S,1,12051346,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
241,4,40,5,200,S,1,51,0,1,0,1
242,4,40,5,200,S,1,15,0,0,0,0
243,4,40,5,200,S,1,88,1,0,1,1
244,4,40,5,200,S,1,17,0,0,0,0
245,4,40,5,200,S,1,30,0,0,1,1
246,4,40,5,200,S,1,15,0,0,0,0
247,4,40,5,200,S,1,21,0,0,1,0
248,4,40,5,200,S,1,113,1,1,1,1
249,4,40,5,200,S,1,51,0,1,1,0
250,4,40,5,200,S,1,15,0,0,0,0
251,8,80,5,400,S,1,408,0,0,0,1,1,1,0,0
252,8,80,5,400,S,1,293,0,0,0,1,1,1,1,0
253,8,80,5,400,S,1,412,0,0,1,0,0,0,1,0
254,8,80,5,400,S,1,179,0,0,0,1,0,0,1,0
255,8,80,5,400,S,1,162,0,0,0,1,0,1,0,0
256,8,80,5,400,S,1,460,0,0,1,0,0,0,0,0
257,8,80,5,400,S,1,312,0,0,1,0,0,1,0,0
258,8,80,5,400,S,1,104,0,0,0,0,1,0,0,0
259,8,80,5,400,S,1,44,0,0,0,0,0,0,1,0
260,8,80,5,400,S,1,29,0,0,0,0,0,0,0,1
261,12,120,5,600,S,1,1009,0,0,0,0,0,0,1,1,1,0,0,1
262,12,120,5,600,S,1,1672,0,0,0,0,1,0,0,0,1,0,0,0
263,12,120,5,600,S,1,91,0,0,0,0,0,0,0,0,0,1,0,0
264,12,120,5,600,S,1,4036,0,0,0,1,1,0,0,0,0,1,1,1
265,12,120,5,600,S,1,3244,0,0,0,0,1,1,1,0,0,0,1,0
266,12,120,5,600,S,1,89,0,0,0,0,0,0,0,0,0,1,1,0
267,12,120,5,600,S,1,205,0,0,0,0,0,0,0,1,1,0,0,0
268,12,120,5,600,S,1,1030,0,0,0,0,0,1,0,1,1,0,0,0
269,12,120,5,600,S,1,1244,0,0,0,0,0,1,1,1,0,1,0,0
270,12,120,5,600,S,1,1106,0,0,0,0,0,1,1,0,1,1,1,1
271,16,160,5,800,S,1,3777,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
272,16,160,5,800,S,1,2128,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
273,16,160,5,800,S,1,6966,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
274,16,160,5,800,S,1,18205,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1
275,16,160,5,800,S,1,16050,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
276,16,160,5,800,S,1,4203,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
277,16,160,5,800,S,1,459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
278,16,160,5,800,S,1,1020,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
279,16,160,5,800,S,1,4140,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
280,16,160,5,800,S,1,42378,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
281,18,180,5,900,S,1,9625,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
282,18,180,5,900,S,1,32170,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
283,18,180,5,900,S,1,24919,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
284,18,180,5,900,S,1,167438,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0
285,18,180,5,900,S,1,199033,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0
286,18,180,5,900,S,1,37401,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
287,18,180,5,900,S,1,48033,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
288,18,180,5,900,S,1,7581,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
289,18,180,5,900,S,1,3081,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
290,18,180,5,900,S,1,5859,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
291,20,200,5,1000,S,1,10936,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
292,20,200,5,1000,S,1,100576,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
293,20,200,5,1000,S,1,4265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
294,20,200,5,1000,S,1,53130,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
295,20,200,5,1000,S,1,78709,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0
296,20,200,5,1000,S,1,256919,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
297,20,200,5,1000,S,1,237687,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0
298,20,200,5,1000,S,1,14544,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
299,20,200,5,1000,S,1,140167,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
300,20,200,5,1000,S,1,45284,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
301,22,220,5,1100,S,1,76602,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
302,22,220,5,1100,S,1,201752,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1
303,22,220,5,1100,S,1,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
304,22,220,5,1100,S,1,5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
305,22,220,5,1100,S,1,11000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
306,22,220,5,1100,S,1,307335,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
307,22,220,5,1100,S,1,526726,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
308,22,220,5,1100,S,1,553037,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
309,22,220,5,1100,S,1,59132,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
310,22,220,5,1100,S,1,54352,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
311,24,240,5,1200,S,1,151990,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
312,24,240,5,1200,S,1,151675,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
313,24,240,5,1200,S,1,432587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314,24,240,5,1200,S,1,451693,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
315,24,240,5,1200,S,1,5049806,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
316,24,240,5,1200,S,1,281341,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
317,24,240,5,1200,S,1,22942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
318,24,240,5,1200,S,1,4349006,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
319,24,240,5,1200,S,1,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
320,24,240,5,1200,S,1,339849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
321,4,40,6,240,S,1,16,0,0,0,0
322,4,40,6,240,S,1,37,0,0,1,0
323,4,40,6,240,S,1,17,0,0,0,0
324,4,40,6,240,S,1,16,0,0,0,0
325,4,40,6,240,S,1,41,0,0,1,1
326,4,40,6,240,S,1,14,0,0,0,0
327,4,40,6,240,S,1,14,0,0,0,0
328,4,40,6,240,S,1,15,0,0,0,0
329,4,40,6,240,S,1,15,0,0,0,0
330,4,40,6,240,S,1,26,0,0,0,1
331,8,80,6,480,S,1,46,0,0,0,0,0,0,1,0
332,8,80,6,480,S,1,63,0,0,0,0,0,0,1,1
333,8,80,6,480,S,1,37,0,0,0,0,0,0,0,1
334,8,80,6,480,S,1,114,0,0,0,0,1,0,0,0
335,8,80,6,480,S,1,87,0,0,0,0,0,1,0,0
336,8,80,6,480,S,1,33,0,0,0,0,0,0,0,1
337,8,80,6,480,S,1,29,0,0,0,0,0,0,0,0
338,8,80,6,480,S,1,510,0,0,1,0,0,0,0,0
339,8,80,6,480,S,1,62,0,0,0,0,0,0,1,1
340,8,80,6,480,S,1,257,0,0,0,1,0,0,0,0
341,12,120,6,720,S,1,63,0,0,0,0,0,0,0,0,0,0,0,1
342,12,120,6,720,S,1,333,0,0,0,0,0,0,0,0,1,1,0,0
343,12,120,6,720,S,1,493,0,0,0,0,0,0,0,1,1,0,1,0
344,12,120,6,720,S,1,154,0,0,0,0,0,0,0,0,1,0,1,0
345,12,120,6,720,S,1,159,0,0,0,0,0,0,0,0,0,1,0,1
346,12,120,6,720,S,1,61,0,0,0,0,0,0,0,0,0,0,0,1
347,12,120,6,720,S,1,40,0,0,0,0,0,0,0,0,0,0,0,0
348,12,120,6,720,S,1,93,0,0,0,0,0,0,0,0,0,0,1,0
349,12,120,6,720,S,1,1155,0,0,0,0,1,0,0,0,0,0,1,0
350,12,120,6,720,S,1,41,0,0,0,0,0,0,0,0,0,0,0,0
351,16,160,6,960,S,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
352,16,160,6,960,S,1,7638,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
353,16,160,6,960,S,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
354,16,160,6,960,S,1,4765,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
355,16,160,6,960,S,1,389,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
356,16,160,6,960,S,1,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
357,16,160,6,960,S,1,1024,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
358,16,160,6,960,S,1,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
359,16,160,6,960,S,1,1946,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
360,16,160,6,960,S,1,1919,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
361,18,180,6,1080,S,1,699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
362,18,180,6,1080,S,1,2969,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
363,18,180,6,1080,S,1,3712,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
364,18,180,6,1080,S,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
365,18,180,6,1080,S,1,435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
366,18,180,6,1080,S,1,580,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
367,18,180,6,1080,S,1,3507,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
368,18,180,6,1080,S,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
369,18,180,6,1080,S,1,7970,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1
370,18,180,6,1080,S,1,4914,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
371,20,200,6,1200,S,1,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
372,20,200,6,1200,S,1,24063,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
373,20,200,6,1200,S,1,3268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
374,20,200,6,1200,S,1,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
375,20,200,6,1200,S,1,5663,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
376,20,200,6,1200,S,1,11235,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
377,20,200,6,1200,S,1,8602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
378,20,200,6,1200,S,1,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
379,20,200,6,1200,S,1,62473,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
380,20,200,6,1200,S,1,3968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
381,22,220,6,1320,S,1,14837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
382,22,220,6,1320,S,1,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
383,22,220,6,1320,S,1,224043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
384,22,220,6,1320,S,1,8695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
385,22,220,6,1320,S,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,22,220,6,1320,S,1,9312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
387,22,220,6,1320,S,1,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
388,22,220,6,1320,S,1,21456,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
389,22,220,6,1320,S,1,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
390,22,220,6,1320,S,1,24655,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391,24,240,6,1440,S,1,9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
