2112,16,80,3,240,S,0,198426,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
2113,16,80,3,240,U,0,368240
2114,16,80,3,240,U,0,340706
2115,16,80,3,240,S,0,7213,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
2116,16,80,3,240,U,0,355367
2117,16,80,3,240,U,0,340197
2118,16,80,3,240,U,0,350021
2119,16,80,3,240,U,0,399679
2120,18,90,3,270,U,0,1600559
2121,18,90,3,270,S,0,42534,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
2122,18,90,3,270,U,0,1568289
2123,18,90,3,270,U,0,1583202
2124,18,90,3,270,U,0,1560003
2125,18,90,3,270,U,0,1634339
2126,18,90,3,270,U,0,1576607
2127,18,90,3,270,U,0,1424185
2128,18,90,3,270,U,0,1537997
2129,18,90,3,270,U,0,1683625
2130,20,100,3,300,U,0,6074434
2131,20,100,3,300,U,0,5958837
2132,20,100,3,300,U,0,6537217
2133,20,100,3,300,S,0,1369070,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
2134,20,100,3,300,U,0,7010899
2135,20,100,3,300,U,0,6480594
2136,20,100,3,300,U,0,6662072
2137,20,100,3,300,U,0,6800865
2138,20,100,3,300,U,0,6672722
2139,20,100,3,300,S,0,2427914,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2140,22,110,3,330,U,0,26119239
2141,22,110,3,330,U,0,27969141
2142,22,110,3,330,U,0,25834521
2143,22,110,3,330,U,0,26497847
2144,22,110,3,330,U,0,25773078
2145,22,110,3,330,S,0,10594170,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0
2146,22,110,3,330,U,0,26504173
2147,22,110,3,330,U,0,25764857
2148,22,110,3,330,U,0,26740139
2149,22,110,3,330,U,0,26309102
2150,24,120,3,360,U,0,110488150
2151,24,120,3,360,U,0,108721801
2152,24,120,3,360,U,0,112818022
2153,24,120,3,360,U,0,114287655
2154,24,120,3,360,U,0,110882889
2155,24,120,3,360,U,0,109442658
2156,24,120,3,360,U,0,110160089
2157,24,120,3,360,U,0,110060310
2158,24,120,3,360,U,0,107446995
2159,24,120,3,360,S,0,3538624,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
2160,4,40,4,160,U,0,153
2161,4,40,4,160,U,0,96
2162,4,40,4,160,U,0,138
2163,4,40,4,160,U,0,148
2164,4,40,4,160,S,0,33,0,0,0,1
2165,4,40,4,160,U,0,147
2166,4,40,4,160,S,0,45,0,0,1,1
2167,4,40,4,160,S,0,117,1,1,1,1
2168,4,40,4,160,S,0,62,0,1,0,1
2169,4,40,4,160,U,0,146
2170,8,80,4,320,U,0,1816
2171,8,80,4,320,S,0,1366,0,1,1,1,0,0,0,1
2172,8,80,4,320,S,0,1171,1,0,1,0,0,1,0,0
2173,8,80,4,320,S,0,715,0,1,0,1,0,0,1,0
2174,8,80,4,320,S,0,1312,1,1,0,1,0,1,0,0
2175,8,80,4,320,S,0,1522,1,1,0,1,0,0,0,1
2176,8,80,4,320,S,0,1153,1,1,0,1,0,0,1,1
2177,8,80,4,320,U,0,2232
2178,8,80,4,320,U,0,2444
2179,8,80,4,320,S,0,2401,1,1,0,0,0,1,1,1
2180,12,120,4,480,S,0,2020,0,0,0,0,1,0,1,0,1,0,1,1
2181,12,120,4,480,S,0,2705,0,0,0,1,1,0,0,0,1,0,0,0
2182,12,120,4,480,S,0,25671,1,1,0,1,0,1,1,0,1,0,1,1
2183,12,120,4,480,U,0,25672
2184,12,120,4,480,U,0,26927
2185,12,120,4,480,U,0,30667
2186,12,120,4,480,S,0,10405,0,1,0,1,0,1,1,1,0,0,1,0
2187,12,120,4,480,U,0,25976
2188,12,120,4,480,S,0,8938,0,1,0,0,1,0,0,0,0,1,1,0
2189,12,120,4,480,U,0,30914
2190,16,160,4,640,U,0,505193
2191,16,160,4,640,U,0,539036
2192,16,160,4,640,U,0,493073
2193,16,160,4,640,S,0,254469,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1
2194,16,160,4,640,U,0,673814
